Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/index.php?p=accessions/accession&id=1708&q=50th,2,1,0:02:28,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1709&q=2014-06-2,2,1,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1709&q=2014-06-24,4,3,0:04:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1711,5,5,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1711&q=2014-03-07,4,3,0:07:21,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=1711&q=Budget+Planning,3,1,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1711&q=dean+budget+planning,4,1,0:03:18,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1711&q=Sivaslian,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1712&q=+banner,2,1,0:02:23,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1712&q=celebrating+125,2,2,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1715&q=2014-06,2,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1715&q=dorm,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1716&q=2014-06-2,2,1,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1717&q=2014-06-2,2,1,0:00:35,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1719&q=1990-06-15,4,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1720&q=2014-06,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1720&q=2014-06-24,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1721&q=2014-06-2,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1726&q=2014-06-2,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1727&q=2014-06,2,2,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1729&q=2014-07,2,2,0:01:55,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1730&q=2014-07,2,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1734&q=jarchow,2,1,0:00:01,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1737&q=2014-07,2,2,0:00:09,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1738&q=2014-07,3,2,0:03:22,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1741&q=2014-07,3,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1743&q=2014-07,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1753&q=orchestra,6,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1766&q=2014-07-29,4,3,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1766&q=ford+mellon+conference,2,1,0:04:28,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1767&q=2014-07-29,6,3,0:01:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1768&q=2014-07-29,3,3,0:06:15,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1769&q=2014-07-29,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1769&q=2014-07-29/5,4,2,0:00:39,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1769&q=csa+records,2,1,0:01:23,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1769&q=vandalism,3,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1770&q=2014-07-29,2,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1770&q=planning+committee+records,2,2,0:03:02,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1771&q=2014-06-28,2,2,0:00:15,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1771&q=david+maitland,2,1,0:00:06,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1771&q=maitland,8,6,0:06:19,1,100.00%,62.50%,$0.00 
/index.php?p=accessions/accession&id=1772&q=2014-07-28,3,2,0:09:50,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1772&q=facilities,3,2,0:03:57,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1773&q=2014-08-04,7,2,0:01:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1774&q=2014-08,2,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1774&q=2014-08-04,4,2,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1774&q=alumni,2,2,0:05:52,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1774&q=alumni+annual+fund+records,2,2,0:01:07,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1775&q=2014-08-05,3,2,0:00:52,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1775&q=treasurer's+office+records,2,2,0:03:02,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1776&q=2014-08-05,2,2,0:01:02,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1777&q=2014-08,2,2,0:00:08,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1778&q=2014-08,2,2,0:01:08,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1778&q=2014-08-08,3,3,0:11:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1778&q=history+department,2,2,0:09:28,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1779&q=2014-08,2,2,0:00:32,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1779&q=2014-08-1,2,1,0:00:58,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1779&q=2014-08-19,3,2,0:07:37,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1779&q=culver,2,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1781&q=08+22+2014,2,1,0:00:16,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1781&q=2014-08,3,1,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1783&q=2014-08,4,2,0:00:28,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1785&q=2014-08,3,1,0:02:25,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1789&q=2014-08,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1789&q=2014-08-17,2,2,0:05:00,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1790&q=2014-08,2,1,0:00:57,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1790&q=voyager,4,2,0:00:23,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=1791&q=csa,3,1,0:00:34,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1792&q=symphony+band,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1793&q=maitland,3,2,0:05:18,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1794&q=revier,2,2,0:04:03,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1796&q=2014-09,4,2,0:04:39,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=1796&q=2014-09-03,2,2,0:09:07,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1796&q=ocs,3,1,0:00:05,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1797&q=2014-09-02,3,1,0:04:19,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1798&q=2014-09-11,7,2,0:00:45,0,0.00%,14.29%,$0.00 
/index.php?p=accessions/accession&id=1800&q=2014-09-15,2,1,0:00:06,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1807&q=2014-10,2,2,0:13:27,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=1810&q=""farm+club""",3,2,0:02:21,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1811&q=mai+fete+costume,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/index.php?p=accessions/accession&id=1813&q=druid+robe,3,2,0:03:37,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1814&q=peace+corps,2,2,0:13:42,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1816&q=english+comps,2,1,0:00:37,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1818&q=library+floor+plan,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1820&q=2015-02-15,4,2,0:03:13,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=1822&q=unco,3,3,0:00:00,1,100.00%,100.00%,$0.00 
/index.php?p=accessions/accession&id=1822&q=uninvited+company,5,2,0:00:55,0,0.00%,20.00%,$0.00 
/index.php?p=accessions/accession&id=1824&q=pillow,2,1,0:00:38,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1828&q=hills+autograph,2,1,0:01:35,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1831&q=2015-04,3,1,0:04:09,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1831&q=2015-04-27,2,1,0:01:02,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1831&q=lyman,2,2,0:13:29,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1837,2,2,0:00:23,1,100.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=1837&q=2013-08-06,3,1,0:00:25,0,0.00%,33.33%,$0.00 
/index.php?p=accessions/accession&id=1837&q=eliet,5,3,0:05:04,0,0.00%,20.00%,$0.00 
/index.php?p=accessions/accession&id=1845&q=sterrie,2,2,0:02:34,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1848&q=learning+teaching+center,2,2,0:09:46,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=1852&q=2015-07-15,4,1,0:04:09,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=1853&q=2015-07,2,1,0:00:52,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=569&q=""religious+affairs""",3,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=576&q=+xx,2,1,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=578&q=departmental+reviews,2,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=582&q=1991-07-08,4,4,0:01:25,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=582&q=xx,5,4,0:07:17,1,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=596&q=1992-10-01,2,1,0:00:31,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=604&q=atherton+bean,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=604&q=xx,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=625&q=csa,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=625&q=paas+roger,2,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=630&q=bob+bonner,2,2,0:00:09,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=645&q=""talk+to+parents""",2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=650&q=budget+planning,3,1,0:01:51,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=679&q=middle+east,2,1,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=681&q=Charitable+Trusts+Stengthening+Teaching+and+Learning+Initiative,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=681&q=miscellaneous+files,2,2,0:00:41,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=693&q=centennial,2,1,0:03:04,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=723&q=""french+house""",2,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=737&q=mag054,2,2,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=744&q=mag061,4,3,0:00:54,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=772&q=off+campus+studies,2,2,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=778&q=frances+seydel,4,1,0:00:32,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=813&q=paas+roger,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=815&q=board+of+trustees+executive+committee,2,2,0:00:21,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=822&q=""grade+sheets""",3,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=832&q=2000-11-21,3,3,0:00:37,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=847&q=2001-10-11,2,2,0:00:47,0,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=849&q=2001-07-15,3,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=849&q=sheridan,4,3,0:03:14,0,0.00%,25.00%,$0.00 
/index.php?p=accessions/accession&id=855&q=2002-01-10,2,1,0:01:13,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=862&q=wayne+carver,2,2,0:00:07,1,0.00%,50.00%,$0.00 
/index.php?p=accessions/accession&id=870&q=chaplain,2,2,0:00:36,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=906&q=co-ed+dorm,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=907&q=chaplain's+office,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=916&q=2003-09-17,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=918&q=off+campus+studies+germany,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=920&q=2003-10-03,2,2,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=934&q=office+files+2+boxes,2,1,0:01:02,0,0.00%,0.00%,$0.00 
"/index.php?p=accessions/accession&id=939&q=""year+in+review""",2,2,0:05:59,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=940&q=2004-08-15,2,1,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=962&q=2005-02-02,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=975&q=bill+libbey,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=accessions/accession&id=984&q=2006-04-24,3,1,0:00:38,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications,706,394,0:00:14,65,4.62%,1.98%,$0.00 
/index.php?p=collections/classifications&id=28,139,92,0:00:27,1,100.00%,2.88%,$0.00 
/index.php?p=collections/classifications&id=28&q=charles+H.+seccombe,2,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=29,84,43,0:01:22,1,0.00%,7.14%,$0.00 
/index.php?p=collections/classifications&id=31,150,113,0:00:14,0,0.00%,0.67%,$0.00 
/index.php?p=collections/classifications&id=33,205,114,0:00:07,1,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=34,74,37,0:00:18,0,0.00%,1.35%,$0.00 
/index.php?p=collections/classifications&id=35,50,34,0:00:32,0,0.00%,2.00%,$0.00 
/index.php?p=collections/classifications&id=36,119,72,0:00:52,5,20.00%,4.20%,$0.00 
/index.php?p=collections/classifications&id=37,19,14,0:00:38,0,0.00%,5.26%,$0.00 
/index.php?p=collections/classifications&id=38,103,82,0:00:27,0,0.00%,2.91%,$0.00 
/index.php?p=collections/classifications&id=39,17,10,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=41,6,4,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=45,44,26,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=46,26,15,0:00:13,0,0.00%,7.69%,$0.00 
"/index.php?p=collections/classifications&id=46&q=""executive+committee""+minutes",2,1,0:01:39,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=50,73,52,0:00:31,0,0.00%,2.74%,$0.00 
/index.php?p=collections/classifications&id=53,79,30,0:00:11,0,0.00%,1.27%,$0.00 
/index.php?p=collections/classifications&id=55,12,9,0:01:25,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=60,51,22,0:00:38,0,0.00%,0.00%,$0.00 
/index.php?p=collections/classifications&id=61,7,5,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections,39,28,0:00:30,1,0.00%,10.26%,$0.00 
/index.php?p=collections/collections&browse=,3,3,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=A,2,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=D,2,2,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=E,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=L,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=M,3,3,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=collections/collections&char=P,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=50,2,1,0:00:18,1,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=101,4,1,0:00:33,0,0.00%,25.00%,$0.00 
/index.php?p=collections/controlcard&id=101&q=carletonian,25,18,0:06:25,0,0.00%,28.00%,$0.00 
/index.php?p=collections/controlcard&id=102&q=bulletin,2,2,0:01:42,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=103&q=general+information,2,2,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=104&q=treasurer,2,1,0:07:04,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=104&q=treasurer+report,2,2,0:01:41,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=105&q=president+report,3,2,0:08:57,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=106,2,1,0:08:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=106&q=report+giving,2,2,0:01:57,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=108&q=honors+convocation,2,1,0:02:14,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=109&q=sidereal,4,4,0:08:00,0,0.00%,25.00%,$0.00 
/index.php?p=collections/controlcard&id=110&q=http,3,1,0:00:31,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=110&q=miscellany,2,2,0:01:02,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=111&q=alumni+magazine,3,2,0:00:22,0,0.00%,33.33%,$0.00 
/index.php?p=collections/controlcard&id=113,2,2,0:00:10,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=113&q=the+voice,6,6,0:02:18,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=113&q=voice,13,12,0:05:45,3,100.00%,61.54%,$0.00 
/index.php?p=collections/controlcard&id=118&q=zoo+book,2,2,0:17:09,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=118&q=zoobook,18,14,0:02:20,0,0.00%,38.89%,$0.00 
/index.php?p=collections/controlcard&id=120&q=board+of+trustees,2,1,0:01:21,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=121&q=commencement,5,5,0:04:38,0,0.00%,20.00%,$0.00 
/index.php?p=collections/controlcard&id=122&q=commencement,3,3,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=136&q=employee+recognition,3,3,0:02:33,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=137,2,2,0:03:32,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=137&q=events,2,1,0:14:14,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=137&q=exhibit,6,4,0:01:41,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=137&q=exhibition,2,2,0:01:17,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=137&q=public+events,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=142&q=lagniappe,4,3,0:04:04,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=149&q=common+reading,3,1,0:02:46,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=151&q=inside,3,2,0:00:50,0,0.00%,33.33%,$0.00 
/index.php?p=collections/controlcard&id=160,3,2,0:09:21,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=161,4,3,0:00:30,1,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=163,3,2,0:01:34,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=168&q=new+student+week,3,3,0:02:52,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=1737,2,1,0:00:06,1,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=180&q=carleton+comments,2,1,0:09:30,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=181&q=christian+way,3,1,0:00:36,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=183&q=the+carl,2,2,0:17:54,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=190&q=carleton+college+today,3,3,0:03:36,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=193&q=drama+review,2,2,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=197&q=carleton+underground,2,1,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=211&q=library,2,1,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=220&q=manuscript,5,4,0:00:17,0,0.00%,60.00%,$0.00 
/index.php?p=collections/controlcard&id=228&q=nature+trail,3,2,0:00:19,0,0.00%,66.67%,$0.00 
/index.php?p=collections/controlcard&id=231&q=noon+news,2,2,0:01:18,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=235&q=calendar,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=237&q=class+profile,5,5,0:00:57,0,0.00%,40.00%,$0.00 
/index.php?p=collections/controlcard&id=237&q=profile,2,2,0:00:40,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=256&q=zeno,2,2,0:11:26,1,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=257&q=library,4,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2622,19,14,0:04:53,2,0.00%,21.05%,$0.00 
/index.php?p=collections/controlcard&id=2622&q=William+Wells,3,1,0:01:10,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2623,10,9,0:03:17,0,0.00%,20.00%,$0.00 
/index.php?p=collections/controlcard&id=2624,6,4,0:00:08,0,0.00%,0.00%,$0.00 
"/index.php?p=collections/controlcard&id=2624&q=""Wayne+Carver""",3,2,0:00:30,1,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2624&q=gould,3,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2625,10,6,0:04:46,0,0.00%,20.00%,$0.00 
/index.php?p=collections/controlcard&id=2625&q=orchestra+recording,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2625&q=wendy+wasserstein,3,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2626,42,25,0:01:01,1,0.00%,7.14%,$0.00 
/index.php?p=collections/controlcard&id=2626&q=1939,2,1,0:03:01,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=2629,2,2,0:01:55,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2630,2,1,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2631,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2633,3,3,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2634,6,6,0:03:16,0,0.00%,0.00%,$0.00 
"/index.php?p=collections/controlcard&id=2634&q=""alumni+office""",2,1,0:01:29,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2634&q=reunion,5,3,0:02:05,1,0.00%,20.00%,$0.00 
/index.php?p=collections/controlcard&id=2636,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2639,3,3,0:00:19,0,0.00%,0.00%,$0.00 
"/index.php?p=collections/controlcard&id=2639&q=""annual+report""",4,2,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2639&q=annual+report,7,5,0:03:06,0,0.00%,14.29%,$0.00 
/index.php?p=collections/controlcard&id=2639&q=annual+reports,5,5,0:04:23,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=264&q=carleton+in+the+news,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2646&q=dope+books,5,4,0:09:15,0,0.00%,60.00%,$0.00 
/index.php?p=collections/controlcard&id=2646&q=sports,2,2,0:00:38,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=2646&q=sports+files,2,1,0:07:38,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=2646&q=sports+information,5,2,0:02:31,0,0.00%,20.00%,$0.00 
/index.php?p=collections/controlcard&id=2648&q=Robert+Andres,2,1,0:01:05,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2651&q=barry+casper,8,5,0:06:47,0,0.00%,37.50%,$0.00 
/index.php?p=collections/controlcard&id=2651&q=Wellstone,2,1,0:00:42,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2653,3,3,0:04:08,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2653&q=alumni,4,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=collections/controlcard&id=2653&q=bio+files,3,3,0:05:33,0,0.00%,33.33%,$0.00 
/index.php?p=collections/controlcard&id=2653&q=biographical+files,6,5,0:00:07,0,0.00%,83.33%,$0.00 
/index.php?p=collections/controlcard&id=2656,4,4,0:00:42,0,0.00%,50.00%,$0.00 
/index.php?p=collections/controlcard&id=2657,9,7,0:04:10,0,0.00%,22.22%,$0.00 
/index.php?p=collections/controlcard&id=2658,18,14,0:03:10,0,0.00%,5.56%,$0.00 
